orf_id,Ensembl
O75449,
O75452,
O75460,
O75461,
O75462,
O75469,
O75473,
O75475,
O75477,
O75478,
O75486,
O75487,
O75489,
O75494,
O75496,
O75503,
O75506,ENST00000433866.7;ENST00000570259.1;
O75508,
O75509,
O75521,
O75525,
O75528,
O75529,
O75530,
O75531,ENST00000312175.7;ENST00000445560.6;ENST00000527348.1;ENST00000533166.5;
O75533,
O75534,
O75553,
O75554,
O75556,ENST00000244930.6;
O75558,
O75563,
O75564,
O75569,
O75575,ENST00000338592.5 [O75575-2];ENST00000395326.8 [O75575-1];ENST00000398684.6 [O75575-4];ENST00000431089.6 [O75575-3];
O75578,
O75581,
O75582,
O75586,
O75592,
O75593,
O75594,ENST00000008938.5;
O75600,
O75602,
O75603,
O75604,
O75607,ENST00000370110.6;
O75608,
O75610,
O75616,
O75618,
O75626,
O75629,
O75631,
O75636,
O75638,
O75643,
O75648,
O75663,
O75665,
O75674,
O75676,
O75677,
O75679,
O75688,
O75689,
O75691,
O75694,
O75695,
O75712,
O75716,
O75717,
O75718,
O75746,
O75747,
O75751,
O75752,
O75762,
O75771,
O75781,
O75783,
O75787,
O75791,
O75792,
O75795,
O75800,
O75807,
O75808,
O75815,
O75817,ENST00000303151.5;
O75818,
O75821,
O75822,
O75828,
O75829,
O75832,
O75838,ENST00000258930.8 [O75838-1];ENST00000539011.5 [O75838-3];ENST00000557846.5 [O75838-4];
O75840,
O75841,
O75843,
O75844,
O75845,
O75864,
O75865,ENST00000006275.8 [O75865-2];ENST00000585934.1 [O75865-1];ENST00000588062.5 [O75865-3];ENST00000592647.1 [O75865-4];
O75871,
O75874,
O75879,
O75880,
O75881,
O75882,
O75884,ENST00000337227.9 [O75884-1];
O75886,
O75888,
O75891,
O75896,ENST00000232496.5;
O75897,
O75899,
O75900,
O75907,
O75908,
O75909,
O75911,
O75912,
O75914,
O75915,ENST00000273258.4;
O75916,
O75920,ENST00000317633.14 [O75920-2];ENST00000354833.7 [O75920-1];ENST00000380750.8 [O75920-1];ENST00000380751.9 [O75920-2];ENST00000611616.4 [O75920-2];ENST00000613172.4 [O75920-1];ENST00000614527.4 [O75920-1];ENST00000621283.3 [O75920-2];ENST00000622553.4 [O75920-1];ENST00000627372.2 [O75920-2];ENST00000630567.1 [O75920-1];
O75923,
O75925,
O75928,
O75934,
O75935,ENST00000259632.12 [O75935-1];ENST00000341694.6 [O75935-2];ENST00000378916.8 [O75935-3];
O75936,
O75937,
O75940,
O75943,
O75951,ENST00000612374.2;ENST00000615905.5;ENST00000618542.4;ENST00000632590.1;
O75952,
O75955,
O75962,
O75969,
O75970,
O75971,ENST00000307979.7 [O75971-2];ENST00000316634.6 [O75971-1];ENST00000395589.6 [O75971-1];ENST00000562411.5 [O75971-1];ENST00000563480.6 [O75971-1];
O75976,
O76003,
O76011,
O76013,
O76014,
O76015,
O76021,
O76024,
O76027,
O76031,
O76036,
O76039,
O76041,
O76050,
O76054,
O76061,
O76062,
O76064,
O76070,ENST00000372017.4;
O76071,
O76074,
O76075,
O76076,
O76080,
O76081,
O76082,
O76083,
O76090,
O76093,
O76094,
O76095,ENST00000271843.9 [O76095-1];ENST00000356648.5 [O76095-2];ENST00000368589.5 [O76095-2];ENST00000428469.1 [O76095-2];
O76096,ENST00000480798.2;
O77932,
O94759,
O94760,
O94761,
O94762,
O94763,
O94766,
O94768,
O94769,
O94776,
O94777,ENST00000314392.13;
O94778,
O94779,
O94782,
O94788,
O94804,
O94805,
O94806,
O94808,
O94810,
O94811,
O94812,
O94813,
O94817,ENST00000500945.2 [O94817-4];ENST00000509910.2 [O94817-1];
O94818,
O94822,
O94823,
O94826,
O94827,
O94829,
O94830,
O94832,
O94842,
O94844,
O94850,
O94851,
O94855,
O94856,
O94864,
O94868,
O94874,
O94875,
O94876,
O94880,
O94885,
O94886,
O94887,
O94888,
O94898,
O94900,
O94901,
O94905,
O94906,
O94907,
O94910,
O94911,
O94915,
O94916,
O94919,
O94921,
O94923,
O94925,
O94927,
O94929,
O94933,
O94941,
O94953,
O94955,
O94956,
O94964,
O94966,
O94967,
O94972,
O94973,
O94979,
O94983,
O94985,
O94986,
O94989,
O94991,
O94992,
O94993,
O95045,
O95047,
O95049,
O95050,
O95057,ENST00000323469.5;ENST00000585334.1;
O95059,ENST00000295959.10;ENST00000445193.7;ENST00000466547.1;
O95067,
O95069,
O95070,
O95071,
O95072,
O95073,
O95096,
O95104,
O95125,
O95136,
O95139,ENST00000350021.2 [O95139-2];ENST00000379847.8 [O95139-1];
O95140,
O95147,ENST00000613659.1;ENST00000614294.2;ENST00000614411.1;ENST00000617516.5;ENST00000632468.1;ENST00000633870.1;
O95149,
O95150,
O95153,
O95154,
O95155,
O95159,
O95163,
O95166,ENST00000302386.10;
O95167,ENST00000419113.5;ENST00000485876.6;ENST00000610406.1;ENST00000612327.1;ENST00000613276.1;ENST00000617282.1;ENST00000618338.1;ENST00000619253.1;ENST00000619966.1;ENST00000620289.4;ENST00000621307.1;ENST00000622523.4;
O95168,ENST00000184266.3 [O95168-1];ENST00000485064.1 [O95168-2];
O95169,ENST00000299166.9 [O95169-1];ENST00000370320.4 [O95169-2];ENST00000370322.5 [O95169-3];
O95171,
O95180,
O95182,ENST00000301457.3;ENST00000593729.5;
O95183,ENST00000306384.5;
O95185,
O95196,
O95197,
O95198,
O95201,
O95202,
O95206,
O95208,
O95210,
O95214,ENST00000321250.13 [O95214-1];ENST00000523116.5 [O95214-2];
O95218,
O95219,
O95229,
O95231,
O95232,
O95235,
O95236,
O95237,
O95238,
O95239,
O95243,
O95248,
O95249,
O95251,
O95255,
O95256,
O95257,ENST00000252506.11;
O95258,
O95259,
O95263,
O95264,
O95267,
O95271,
O95273,
O95274,
O95278,
O95279,
O95292,
O95294,
O95295,ENST00000368685.6;
O95297,
O95298,ENST00000281031.5 [O95298-1];ENST00000525085.1 [O95298-2];ENST00000527806.1 [O95298-3];
O95299,
O95302,
O95319,
O95340,
O95342,
O95343,
O95347,
O95352,
O95359,
O95361,
O95363,
O95365,
O95372,
O95373,
O95376,
O95377,
O95379,ENST00000274456.6 [O95379-3];ENST00000503646.1 [O95379-1];ENST00000504771.3 [O95379-1];ENST00000513374.1 [O95379-4];
O95382,
O95388,
O95389,
O95390,
O95391,
O95393,
O95394,
O95395,
O95396,
O95398,
O95399,ENST00000054668.5 [O95399-2];ENST00000361696.10 [O95399-1];
O95400,
O95402,
O95405,
O95406,ENST00000216416.9;
O95407,
O95409,
O95415,ENST00000297290.4 [O95415-1];ENST00000539286.5 [O95415-2];
O95416,
O95425,
O95427,
O95428,
O95429,
O95433,
O95436,
O95445,ENST00000375916.4 [O95445-1];ENST00000375920.8 [O95445-2];ENST00000383438.4 [O95445-1];ENST00000400157.7 [O95445-2];ENST00000416324.5 [O95445-2];ENST00000422771.6 [O95445-2];ENST00000425177.5 [O95445-2];ENST00000426800.2 [O95445-1];ENST00000430282.2 [O95445-1];ENST00000432598.2 [O95445-1];ENST00000436931.2 [O95445-1];ENST00000439902.5 [O95445-2];ENST00000441436.2 [O95445-1];ENST00000443975.6 [O95445-2];
O95447,
O95450,
O95452,
O95453,
O95456,
O95460,
O95461,
O95466,
O95467,
O95470,
O95471,
O95475,
O95476,
O95477,
O95479,
O95484,
O95486,
O95487,
O95490,
O95497,
O95498,
O95500,
O95503,
O95528,
O95544,
O95551,
O95562,ENST00000271375.7;
O95563,ENST00000271373.9;ENST00000367846.8;
O95568,
O95571,
O95573,
O95600,
O95602,
O95613,
O95619,
O95622,
O95628,
O95630,
O95631,
O95633,
O95639,
O95644,
O95670,ENST00000303892.10 [O95670-1];ENST00000376151.4 [O95670-2];ENST00000383503.4 [O95670-1];ENST00000421596.2 [O95670-2];ENST00000434217.2 [O95670-2];ENST00000441959.2 [O95670-1];ENST00000443657.2 [O95670-2];ENST00000444088.2 [O95670-1];ENST00000447174.2 [O95670-2];ENST00000448779.2 [O95670-2];ENST00000449748.2 [O95670-1];ENST00000452453.2 [O95670-2];ENST00000454370.2 [O95670-1];ENST00000454889.2 [O95670-1];ENST00000483251.1 [O95670-3];
O95671,
O95672,
O95674,
O95677,
O95678,
O95684,
O95696,
O95704,
O95707,
O95711,ENST00000230568.5;ENST00000379953.6;
O95714,
O95715,ENST00000337225.5;
O95716,
O95718,
O95721,
O95727,
O95741,
O95747,
O95749,
O95750,
O95751,ENST00000370526.5;
O95754,
O95758,
O95760,
O95772,
O95777,ENST00000249299.7;
O95782,
O95785,
O95786,
O95789,
O95793,
O95801,
O95803,
O95807,ENST00000374358.5;
O95810,
O95813,
O95816,
O95817,
O95819,
O95822,
O95831,
O95832,
O95833,
O95834,
O95835,
O95837,
O95843,
O95848,
O95858,
O95859,
O95861,
O95863,
O95864,
O95865,
O95866,
O95867,ENST00000375819.3;ENST00000383413.4;ENST00000419939.2;ENST00000428121.2;ENST00000428498.2;ENST00000434915.2;ENST00000448386.2;
O95868,ENST00000375825.8;ENST00000400080.7;ENST00000419389.6;ENST00000420378.6;ENST00000434515.6;ENST00000440095.6;ENST00000444880.6;
O95870,
O95872,
O95876,
O95881,ENST00000371626.9;
O95886,
O95897,
O95900,
O95905,
O95907,
O95922,
O95925,ENST00000336443.3 [O95925-2];ENST00000354280.9 [O95925-1];ENST00000504988.1 [O95925-3];
O95926,
O95931,
O95932,
O95935,
O95936,
O95944,
O95947,
O95948,
O95954,
O95967,
O95968,ENST00000306238.3;
O95970,
O95971,ENST00000235933.10 [O95971-1];ENST00000369288.7 [O95971-1];ENST00000401557.7 [O95971-3];ENST00000584442.2 [O95971-2];ENST00000616463.1 [O95971-4];
O95972,
O95977,
O95980,
O95983,
O95985,
O95988,ENST00000340722.8;
O95989,ENST00000607016.2;
O95990,ENST00000360997.7 [O95990-1];ENST00000394481.5 [O95990-1];ENST00000447756.2 [O95990-3];ENST00000464064.5 [O95990-2];ENST00000474531.5 [O95990-4];ENST00000649301.1 [O95990-1];
O95992,
O95994,ENST00000419304.7;
O95995,
O95996,
O95997,
O95998,ENST00000337131.9 [O95998-2];ENST00000343898.9 [O95998-4];ENST00000393703.9 [O95998-2];ENST00000393705.8 [O95998-2];ENST00000393707.4 [O95998-3];ENST00000404792.5 [O95998-2];ENST00000534583.5 [O95998-2];ENST00000620017.4 [O95998-4];ENST00000698837.1 [O95998-2];ENST00000698838.1 [O95998-2];ENST00000698839.1 [O95998-2];ENST00000698840.1 [O95998-2];
O95999,
O96000,ENST00000268668.11 [O96000-1];ENST00000543683.6 [O96000-2];
O96004,
O96005,
O96006,
O96007,ENST00000396954.8;
O96008,
O96009,
O96011,
O96013,
O96014,
O96015,ENST00000216068.9;
O96017,
O96018,
O96019,
O96020,
O96024,
O96028,
O96033,ENST00000361377.8;ENST00000450852.8;ENST00000508922.5;ENST00000510818.6;ENST00000582677.5;ENST00000584946.5;
O97980,ENST00000289448.4;
P00156,
P00167,ENST00000340533.9 [P00167-1];ENST00000397914.4 [P00167-3];ENST00000494131.6 [P00167-2];
P00325,
P00326,
P00338,
P00352,
P00367,
P00374,ENST00000439211.7 [P00374-1];ENST00000504396.1 [P00374-2];ENST00000505337.5 [P00374-1];
P00387,
P00390,
P00395,
P00403,
P00414,
P00439,
P00441,ENST00000270142.11;
P00450,
P00451,
P00480,
P00488,
P00491,
P00492,
P00505,
P00519,
P00533,
P00540,
P00558,
P00568,ENST00000373156.5;ENST00000644144.2;
P00709,ENST00000301046.6;
P00734,
P00736,
P00738,
P00739,
P00740,
P00742,
P00746,
P00747,
P00748,
P00749,
P00750,
P00751,
P00797,
P00813,
P00846,
P00915,
P00918,
P00966,
P00973,
P00995,ENST00000296695.10;
P01008,
P01009,
P01011,
P01019,
P01023,
P01024,
P01031,
P01033,
P01034,ENST00000376925.8;ENST00000398409.1;ENST00000398411.5;
P01036,ENST00000217423.4;
P01037,ENST00000304749.7;ENST00000398402.1;
P01040,ENST00000264474.4;
P01042,
P01100,
P01106,
P01111,ENST00000369535.5;
P01112,ENST00000311189.8 [P01112-1];ENST00000397596.6 [P01112-1];ENST00000417302.7 [P01112-2];ENST00000451590.5 [P01112-1];ENST00000493230.5 [P01112-2];ENST00000610977.3 [P01112-1];ENST00000615062.2 [P01112-1];ENST00000616241.4 [P01112-2];ENST00000631404.1 [P01112-1];ENST00000631967.1 [P01112-2];ENST00000634098.1 [P01112-2];
P01116,ENST00000256078.10 [P01116-1];ENST00000311936.8 [P01116-2];ENST00000685328.1 [P01116-2];ENST00000688940.1 [P01116-2];
P01127,
P01130,
P01133,
P01135,ENST00000295400.11 [P01135-1];ENST00000418333.6 [P01135-2];ENST00000445399.5 [P01135-3];
P01137,
P01138,
P01148,ENST00000276414.4;ENST00000421054.7;
P01160,ENST00000376480.7;
P01178,ENST00000217386.2;
P01185,ENST00000380293.3;
P01189,
P01210,
P01213,
P01215,ENST00000627148.3;
P01222,ENST00000256592.3 [P01222-1];
P01225,ENST00000254122.8;ENST00000417547.1;ENST00000533718.2;
P01229,ENST00000649238.3;
P01236,
P01241,
P01242,
P01258,ENST00000331587.9 [P01258-1];ENST00000396372.2 [P01258-1];ENST00000469608.5 [P01258-2];
P01266,
P01270,ENST00000282091.6;ENST00000529816.1;
P01275,ENST00000375497.3;ENST00000418842.7;
P01282,ENST00000367243.7 [P01282-2];ENST00000367244.8 [P01282-1];
P01286,ENST00000237527.8 [P01286-2];ENST00000373614.7 [P01286-1];
P01298,ENST00000225992.8 [P01298-1];ENST00000591228.4 [P01298-1];
P01303,ENST00000242152.7;ENST00000405982.1;ENST00000407573.5;
P01308,ENST00000250971.7 [P01308-1];ENST00000381330.5 [P01308-1];ENST00000397262.5 [P01308-1];
P01344,ENST00000381389.5 [P01344-1];ENST00000381392.5 [P01344-2];ENST00000381395.5 [P01344-1];ENST00000381406.8 [P01344-2];ENST00000416167.7 [P01344-1];ENST00000418738.2 [P01344-1];ENST00000434045.6 [P01344-3];ENST00000481781.3 [P01344-1];ENST00000695541.1 [P01344-1];
P01350,ENST00000329402.4;
P01374,
P01375,
P01562,ENST00000276927.3;ENST00000449498.2;
P01563,ENST00000380206.4;
P01566,ENST00000357374.2;
P01567,ENST00000239347.3;
P01568,ENST00000380225.1;
P01569,ENST00000610521.2;
P01570,ENST00000380222.4;
P01571,ENST00000413767.2;
P01574,ENST00000380232.4;
P01579,ENST00000229135.4;
P01583,
P01584,
P01588,ENST00000252723.3;
P01589,
P01591,ENST00000254801.9;ENST00000510437.5;
P01593,ENST00000390265.2;
P01594,ENST00000473726.1;ENST00000632835.1;
P01597,ENST00000498574.1;ENST00000631411.1;
P01602,ENST00000496168.1;ENST00000632205.1;
P01611,ENST00000377032.5;
P01615,ENST00000453166.2;
P01619,ENST00000492167.1;ENST00000632822.1;
P01699,ENST00000390297.3;ENST00000628287.1;
P01700,ENST00000390294.2;
P01701,ENST00000390290.3;
P01704,ENST00000390312.2;
P01705,ENST00000390306.2;
P01706,ENST00000390314.2;
P01709,ENST00000620395.2;
P01721,ENST00000390285.4;
P01730,
P01732,
P01742,ENST00000390633.2;ENST00000632882.1;
P01743,ENST00000390622.2;ENST00000632105.1;
P01762,ENST00000390601.3;ENST00000634015.1;
P01763,ENST00000390624.3;ENST00000632296.1;
P01764,ENST00000390609.3;ENST00000632630.1;
P01766,ENST00000390602.3;ENST00000631975.1;
P01767,ENST00000390627.3;ENST00000633426.1;
P01768,ENST00000603660.1;ENST00000633400.1;
P01772,ENST00000390615.2;
P01780,ENST00000390598.2;ENST00000633988.1;
P01782,
P01814,ENST00000617374.2;
P01817,ENST00000390597.3;ENST00000560724.3;
P01824,ENST00000390619.2;ENST00000633618.1;
P01825,ENST00000390629.3;ENST00000619078.2;
P01833,
P01834,
P01848,
P01850,
P01854,
P01857,
P01859,
P01860,
P01861,
P01871,
P01876,
P01877,
P01880,
P01889,
P01893,
P01903,
P01906,
P01909,
P01911,
P01920,
P02008,ENST00000252951.3;
P02042,ENST00000643122.1;ENST00000650601.1;
P02100,ENST00000292896.3;ENST00000380237.5;ENST00000396895.3;
P02144,ENST00000359787.5;ENST00000397326.7;ENST00000397328.5;ENST00000406324.5;
P02452,
P02458,
P02461,
P02462,
P02489,ENST00000291554.6;
P02511,ENST00000227251.7;ENST00000526180.6;ENST00000527899.6;ENST00000527950.5;ENST00000531198.5;ENST00000533475.6;ENST00000533879.2;ENST00000616970.5;ENST00000650687.2;ENST00000651164.1;
P02533,
P02538,
P02545,
P02549,
P02585,ENST00000372555.8;
P02647,
P02649,
P02652,ENST00000367990.7;
P02654,ENST00000588750.5;ENST00000588802.5;ENST00000592535.6;
P02655,ENST00000252490.7;ENST00000590360.2;
P02656,ENST00000227667.8;
P02671,
P02675,
P02679,
P02686,
P02689,ENST00000256103.3;
P02708,
P02724,ENST00000324022.14 [P02724-3];ENST00000642713.1 [P02724-2];ENST00000646447.1 [P02724-2];
P02730,
P02741,
P02743,
P02745,
P02746,
P02747,
P02748,
P02749,
P02750,
P02751,
P02753,
P02760,
P02763,
P02765,
P02766,ENST00000237014.8;ENST00000649620.1;
P02768,
P02771,
P02774,
P02775,ENST00000296028.4;
P02776,ENST00000296029.4;
P02778,ENST00000306602.3;
P02786,
P02787,
P02788,
P02790,
P02792,ENST00000331825.11;
P02794,ENST00000273550.12;ENST00000620041.4;
P02795,ENST00000245185.6;
P02808,ENST00000246895.9 [P02808-1];ENST00000381060.2 [P02808-2];ENST00000634727.1 [P02808-2];ENST00000635686.2 [P02808-1];ENST00000676772.1 [P02808-1];
P02810,ENST00000381847.7;ENST00000396400.4;ENST00000572141.1;ENST00000575657.5;ENST00000622570.4;ENST00000622848.2;
P02812,
P02814,ENST00000304915.8;ENST00000504825.5;
P02818,ENST00000368272.5;
P03372,
P03886,
P03891,
P03897,ENST00000361227.2;
P03905,
P03915,
P03923,ENST00000361681.2;
P03928,ENST00000361851.1;
P03950,ENST00000336811.10;ENST00000397990.5;
P03951,
P03952,
P03956,
P03971,
P03973,ENST00000338380.2;
P03999,
P04000,
P04001,
P04003,
P04004,
P04035,
P04040,
P04049,
P04053,
P04054,ENST00000308366.9;
P04062,
P04066,
P04070,
P04075,
P04080,ENST00000291568.7;
P04083,
P04085,
P04090,ENST00000381627.4 [P04090-1];
P04114,
P04118,ENST00000259938.7;
P04141,ENST00000296871.4;
P04150,
P04155,ENST00000291527.3;
P04156,
P04179,
P04180,
P04181,
P04183,
P04196,
P04198,
P04201,
P04216,ENST00000284240.10;ENST00000528522.5;
P04217,
P04233,
P04234,ENST00000300692.9 [P04234-1];ENST00000392884.2 [P04234-2];
P04259,
P04264,
P04271,ENST00000291700.9;ENST00000397648.1;
P04275,
P04278,
P04279,
P04280,
P04350,
P04406,
P04424,
P04439,
P04440,
P04553,ENST00000312511.4;
P04554,ENST00000241808.9 [P04554-1];ENST00000435245.2 [P04554-2];
P04626,
P04628,
P04629,
P04632,
P04637,
P04731,ENST00000290705.12;
P04732,ENST00000306061.10 [P04732-1];ENST00000330439.7 [P04732-2];
P04733,ENST00000334350.7;
P04746,
P04792,
P04798,
P04818,
P04839,
P04843,
P04844,
P04899,
P04908,ENST00000303910.5;ENST00000615868.2;
P04920,
P04921,ENST00000259254.9 [P04921-1];ENST00000356887.12 [P04921-2];ENST00000409836.3 [P04921-3];
P05000,ENST00000380229.4;
P05013,ENST00000380210.2;
P05014,ENST00000421715.3;
P05019,ENST00000307046.8 [P05019-1];ENST00000337514.11 [P05019-2];ENST00000392904.5 [P05019-4];ENST00000392905.7 [P05019-4];ENST00000424202.6 [P05019-3];ENST00000644491.1 [P05019-2];
P05023,
P05026,
P05060,
P05062,
P05067,
P05089,
P05090,ENST00000343267.8;
P05091,
P05093,
P05106,
P05107,
P05108,
P05109,ENST00000368732.5;ENST00000368733.4;
P05111,
P05112,ENST00000231449.7 [P05112-1];ENST00000350025.2 [P05112-2];
P05113,ENST00000231454.6;
P05114,ENST00000380749.10;
P05120,
P05121,
P05129,
P05141,
P05154,
P05155,
P05156,
P05160,
P05161,ENST00000649529.1;
P05162,ENST00000215886.6;
P05164,
P05165,
P05166,
P05177,
P05181,
P05186,
P05187,
P05198,
P05204,ENST00000361427.6;ENST00000619352.4;
P05230,ENST00000337706.7 [P05230-1];ENST00000359370.10 [P05230-1];ENST00000360966.9 [P05230-2];ENST00000378046.5 [P05230-1];ENST00000419524.6 [P05230-1];ENST00000441680.6 [P05230-1];ENST00000610990.4 [P05230-1];ENST00000612258.4 [P05230-1];ENST00000619447.4 [P05230-1];ENST00000621536.4 [P05230-1];
P05231,
P05305,
P05362,
P05386,ENST00000260379.11 [P05386-1];ENST00000357790.5 [P05386-2];
P05387,ENST00000321153.9;ENST00000530797.5;
P05388,
P05408,
P05412,
P05413,ENST00000373713.7;
P05423,
P05451,ENST00000233735.2;
P05452,
P05455,
P05496,ENST00000355938.9;ENST00000393366.7;
P05538,
P05543,
P05546,
P05549,
P05556,
P05771,
P05783,
P05787,
P05813,
P05814,
P05937,
P05976,ENST00000341685.8 [P05976-2];ENST00000352451.4 [P05976-1];
P05981,
P05997,
P06028,ENST00000502664.6 [P06028-1];ENST00000513128.5 [P06028-2];
P06126,
P06127,
P06132,
P06133,
P06213,
P06239,
P06241,
P06276,
P06280,
P06307,ENST00000334681.9;ENST00000396169.7;ENST00000434608.1;
P06312,ENST00000390243.2;
P06331,ENST00000390616.2;ENST00000612474.2;
P06340,
P06396,
P06400,
P06401,
P06454,ENST00000341369.11 [P06454-1];ENST00000409115.8 [P06454-2];
P06493,
P06576,
P06681,
P06702,ENST00000368738.4;
P06703,ENST00000368719.9;ENST00000368720.6;ENST00000496817.5;
P06727,
P06729,
P06730,
P06731,
P06732,
P06733,
P06734,
P06737,
P06744,
P06746,
P06748,
P06753,
P06756,
P06850,ENST00000276571.5;
P06858,
P06865,
P06870,
P06881,ENST00000486207.6 [P06881-1];
P06899,ENST00000339812.3;ENST00000607124.1;
P07093,
P07098,
P07099,
P07101,
P07108,ENST00000311521.8 [P07108-2];ENST00000355857.8 [P07108-1];ENST00000393103.2 [P07108-3];ENST00000409094.5 [P07108-2];ENST00000535757.5 [P07108-2];ENST00000627093.2 [P07108-4];ENST00000627305.2 [P07108-5];
P07148,ENST00000295834.8;
P07195,
P07196,
P07197,
P07199,
P07202,
P07203,
P07204,
P07205,
P07225,
P07237,
P07288,
P07305,ENST00000340857.4 [P07305-1];
P07306,
P07307,
P07315,ENST00000282141.4;ENST00000646204.2;
P07320,ENST00000264376.5;ENST00000644920.2;
P07327,
P07332,
P07333,
P07339,
P07355,
P07357,
P07358,
P07359,
P07360,
P07384,
P07437,
P07438,ENST00000334346.3;
P07451,
P07476,
P07477,
P07478,
P07492,ENST00000256857.7 [P07492-1];ENST00000420468.6 [P07492-3];ENST00000529320.2 [P07492-2];
P07498,ENST00000304954.4;ENST00000689459.1;
P07510,
P07550,
P07585,
P07602,
P07686,
P07711,
P07737,ENST00000225655.6;
P07738,
P07741,ENST00000378364.8 [P07741-1];ENST00000426324.6 [P07741-2];
P07766,
P07814,
P07858,
P07864,
P07900,
P07902,
P07910,
P07911,
P07919,ENST00000311672.10;
P07942,
P07947,
P07948,
P07949,
P07951,
P07954,
P07988,
P07992,
P07996,
P07998,ENST00000340900.3;ENST00000397967.5;ENST00000397970.4;ENST00000412779.2;
P08034,
P08047,
P08048,
P08069,
P08100,
P08118,ENST00000581478.5 [P08118-2];ENST00000582163.3 [P08118-1];
P08123,
P08133,
P08134,ENST00000285735.6;ENST00000339083.12;ENST00000369632.6;ENST00000369633.6;ENST00000369637.5;ENST00000369638.6;ENST00000369642.7;
P08138,
P08151,
P08172,
P08173,
P08174,
P08183,
P08185,
P08195,
P08217,
P08218,
P08235,
P08236,
P08237,
P08238,
P08240,
P08243,
P08246,
P08247,
P08253,
P08254,
P08263,
P08294,
P08311,
P08319,
P08397,
P08473,
P08476,
P08493,ENST00000228938.5 [P08493-2];ENST00000539261.6 [P08493-1];
P08514,
